1285;AL;158;57100990;Conjunto Mutirão;Quadra 1 nº 37 - Conj.Mutirão - Rio Largo;;;
1290;BA;473;42800991;Associação de Moradores do Verdes Horizontes;Quadra 04, Lote 04,  2ª Etapa - Verdes Horizontes;;;
1291;BA;473;42800990;Centro de Atendimento Comunitário;Rua Sumaré, 10 - Nova Vitória;;;
1292;BA;789;42700991;Glória Maria Silva e Silva;Rua Valença, s/n;;;
1293;BA;789;42700992;Armarinho Ponto 13;Rua Cristovão B. Pires, s/n;;;
1294;BA;789;42700993;Mercadinho Neves;Rua Gerino Souza Filho, 18 - Caji;;;
1295;BA;789;42700994;Edgar dos Santos Carneiro;Rua Maria Amorim, 15 - Caji;;;
1296;BA;789;42700995;Anexo do Posto Policial;Avenida Dois de Julho, s/n - Areia Branca;;;
1297;BA;789;42700996;Associação dos Moradores de Areia Branca;Rua Nova, s/n - Jambeiro;;;
1298;BA;789;42700997;Nazareth e Cia Ltda - Farmácia Fernandez;Rua A, Quadra M, Lote 25, 32 - Aracuí;;;
1299;BA;789;42700998;Maria da Glória S. Cruz;Rua Direta do Capelão, 130 - Capelão;;;
1300;BA;827;48280991;Bomfim Bowes Turismo Ltda;Alameda do Sol, s/n - Praia do Forte;;;
1301;BA;988;41500990;Associação de Moradores de São Cristóvão;1ª Travessa 2 de Julho, 30 - Colina do Rio;;;
1302;BA;988;41510991;Núcleo de Promoção e Ação Social - SETRADES;Rua Stella Maris, 1 - São Cristóvão;;;
1307;BA;988;40720990;Associação Beneficente dos Moradores de Nova Constituinte;Rua Direta da Nova Constituinte, 128 - Nova Constituinte;;;
1308;BA;988;40740990;Associação Jardim Campo da Mina;Rua Irecê, s/n - Alto do Cruzeiro;;;
1309;BA;988;40726990;Associação de Moradores de Santa Maria;Avenida São Jorge, s/n;;;
1310;BA;988;41760990;João Bosco Lopes da Silva;Rua Desembargador Manoel Pereira - Costa Azul;;;
1311;BA;988;40726991;Comercial Padaria e Mercearia;Rua Manoelito Teixeira, 66 - Mirante de Periperi Conj II;;;
1313;BA;988;40000990;Bar e Restaurante Berico Ltda;Rua Santana, s/n - Ilha de Maré;;;
1315;BA;988;40800990;Vila da Base Naval de Aratu;Estrada da Base Naval de Aratu - São Tomé de Paripe;;;
1316;BA;988;40800991;Base Naval de Aratu;Estrada da Base Naval de Aratu - São Tomé de Paripe;;;
1318;BA;988;40450990;Sociedade Beneficente Recreativa e Cultural João Paulo II;Conjunto João Paulo II -Fim de Linha do Uruguai;;;
1319;CE;1156;61700990;Prainha;Rua Damião Tavares de Souza, s/n;;;
1321;CE;1156;61700992;Tapuio;Avenida Noé Leite de Freitas, s/n;;;
1322;CE;1156;61700993;Machuca;Vila Machuca, s/n;;;
1323;CE;1205;62414990;Bitupita;Rua do Comércio, s/n;;;
1329;CE;1284;61600990;Córrego do Alexandre;Rua Luiz Eduardo Souza de Araújo, s/n;;;
1330;CE;1284;61600992;Cipó;Avenida Amaro Martins, s/n;;;
1331;CE;1284;61680990;Matões;Estrada do Pecém, km 19, s/n;;;
1332;CE;1284;61690991;Santa Rosa;Estrada de Santa Rosa, s/n;;;
1333;CE;1284;61600995;Pajuçara;Principal, s/n;;;
1334;CE;1284;61690992;Tabuleiro Grande;Rua Joaquim Mota, s/n;;;
1335;CE;1284;61685992;Carauçanga;Estrada de Carauçanga, s/n;;;
1337;CE;1337;61760990;Timbú;Estrada do Fio, 3701;;;
1338;CE;1337;61760991;Mangabeira;Rua Santa Rosa, 265;;;
1342;CE;1337;61760995;Jabuti;Rua Bons Amigos, 21;;;
1345;CE;1417;61880990;Parque Dom Pedro;Avenida C, nº  510 - Conjunto Parque Dom Pedro;;;
1346;CE;1417;61880991;Jabuti;BR-116 km 20, s/n  Loja 12;;;
1351;CE;1486;61905990;Colônia Antônio Justa;Avenida Faustino Albuquerque, s/n;;;
1353;CE;1486;61915990;Jaçanaú;Rua Ernesto Gurgel do Amaral, 70;;;
1354;CE;1486;61915991;Mucunã;Avenida Raimundo Pessoa de Araújo, 72;;;
1359;ES;1844;29155990;Bubu;Avenida Antônio Teixeira de Almeida, s/n;;;
1361;ES;1844;29155991;Flexal II;Praça Liberdade, 446;;;
1364;ES;1844;29158991;Nova Esperança;Rua da União, 8;;;
1366;ES;1844;29147991;Operário;Rua dos Trabalhadores, 53;;;
1367;ES;1844;29155992;Parque Nacional;Rua São Paulo, 17;;;
1368;ES;1844;29148990;Piranema;Santa Luzia, s/n;;;
1369;ES;1844;29156990;Porto Belo I;Avenida Virgílio Francisco Schwab, 14;;;
1370;ES;1844;29156991;Porto Belo II;Rua E, s/n;;;
1372;ES;1844;29158992;Novo Brasil;Estrada de Piranema, s/n;;;
1373;ES;1844;29158993;Vale dos Reis;Avenida Santa Luzia, 7;;;
1374;ES;1844;29149990;Vista Dourada;Avenida Santa Luzia, s/n;;;
1375;ES;1844;29147990;Novo Horizonte;Rua Santa Cecília, 95;;;
1378;ES;1844;29155994;Bairro Santa Rosa;Rua C, nº 40;;;
1379;ES;1844;29155996;Campo Verde III;Rua Graciano Fortunato, 17;;;
1384;ES;1844;29144995;Campo Novo;Avenida Espírito Santo, s/n;;;
1388;ES;2028;29184990;Colina de Laranjeiras;Avenida Mestre Álvaro, 35;;;
1389;ES;2028;29164992;Balneário de Carapebus;Rua Castanheiras, s/n - Bal Carapebus;;;
1390;ES;2028;29178992;Campinho da Serra I;Rua Dez de Outubro, s/n;;;
1391;ES;2028;29178994;Campinho da Serra II;Avenida Mestre Álvaro, s/n;;;
1392;ES;2028;29164990;Praia de Carapebus;Avenida Vitória, 212;;;
1393;ES;2028;29179990;Centro da Serra Residencial;Rua Jacarandá, s/n;;;
1394;ES;2028;29177990;Divinópolis;Rua Ipatinga, s/n;;;
1397;ES;2028;29169992;Novo Porto Canoa;Avenida Delmiro Gouveia, 494;;;
1398;ES;2028;29171990;Parque Residencial Tubarão;Avenida Vaticano, s/n;;;
1399;ES;2028;29162990;Solar de Anchieta;Rua Dório Silva, 02;;;
1400;ES;2028;29172990;Vila Nova de Colares;Avenida Colares Júnior, 174;;;
1402;ES;2028;29174990;Parque das Gaivotas;Rua Muqui, Quadra 66, Lote  08;;;
1403;ES;2028;29170990;Barro Branco;Rua Cândido da Cunha Barroso, 77;;;
1404;ES;2028;29164993;Praia Bicanga;Rua Bicuíba, 10;;;
1405;ES;2028;29169994;Cidade Pomar;Avenida Norte Sul, s/n;;;
1406;ES;2028;29164996;Lagoa de Carapebus;Avenida Central, Quadra 68;;;
1419;ES;2044;29110990;Nossa Senhora da Penha;Quadra 2 casa 11 Conjunto Ewerton Montenegro Guimarães;;;
1422;ES;2044;29126995;Morada da Barra;Rua Treze de Maio, 1427;;;
1423;ES;2044;29127992;Bairro João Goulart;Rodovia Ayrton Senna, 840;;;
1424;ES;2044;29127995;Terra Vermelha;Rua Afonso Cláudio, s/n;;;
1425;ES;2044;29128990;Praia dos Recifes;Travessa das Conchas, 159;;;
1426;ES;2044;29124990;Cidade da Barra;Rua Machado de Assis, 02;;;
1431;ES;2044;29126996;Riviera da Barra;Praça Getúlio Vargas, 16;;;
1432;ES;2044;29128992;Retiro do Congo;Rua Deputado Nilton Gomes, s/n;;;
1434;ES;2048;29053991;Bairro Morro São José;Escadaria São José, s/n;;;
1454;MG;2754;30290990;Bar do Chico;Rua Arco Íris, 300 - Taquaril;;;
1463;MG;2762;32623993;Escola Municipal Prefeito Brás;Rua Governador Valadares, 425 - S Afonso;;;
1464;MG;2762;32621990;Mercearia Bom Jesus;Rua Principal, 42 - Pimenta;;;
1467;MG;2762;32601990;Bar Monte Verde;Rua Maurício Saliba, 105 - Pingo D'Água;;;
1475;MG;2980;32056990;Associação Estância Imperial;Estrada da Servidão 1, nº 105;;;
1477;MG;2980;32055991;Bar e Mercearia Thires;Rua Catorze, 233 -  Novo Retiro;;;
1479;MG;2980;32055993;Mercearia do Vanderlei;Rua B, nº 311 - Novo Retiro;;;
1480;MG;2980;32055994;Supermercado Gomes;Rua Trinta e Três, 680 - Novo Retiro;;;
1515;PA;4764;68798990;Coleipa;Rua da Coleipa, 44;;;
1520;PB;4964;58047990;Praia de Nossa Senhora da Penha;Avenida Nossa Senhora da Penha, s/n - (Posto Policial);;;
1521;PE;5189;54510990;Cidade Garapu;Rua Cinquenta e Cinco ,  Qd 68 Lote 44 - Santo Inácio;;;
1523;PE;5198;54786990;Vera Cruz;1ª Travessa Ramiz Galvão, nª 250  -  Bairro Aldeia dos Camarás;;;
1524;PE;5198;54792990;Aldeia;Estrada de Aldeia, PE-27, km 05 - Aldeia dos Camarás;;;
1526;PE;5281;53605990;Tabatinga;Avenida Waldemar Luis do Nascimento, 118 - Tabatinga;;;
1527;PE;5281;53630994;Albuquerque;Rua Santa Maria, 80 - Ana Albuquerque - Loteamento Jardim Ana Albuquerque;;;
1529;PE;5281;53615990;São Marcos;Rua São Marcos, 6 - Lot. São Marcos - Sítio dos Marcos;;;
1532;PE;5389;56300990;Vila CS-01;Vila Centro de Serviço - Projeto Senador Nilo Coelho;;;
1533;PE;5389;56300991;Vila N-01;Rua B-81 - Projeto Senador Nilo Coelho;;;
1534;PE;5389;56300992;Vila N-02;Rua A-19 - Projeto Senador Nilo Coelho;;;
1537;PI;5721;64039990;Alegria;Rua Celso Pinheiro, s/n - São Lourenço;;;
1538;PI;5721;64034990;Cerâmica Cil;Vila São Francisco, s/n - Angelim;;;
1539;PI;5721;64013990;Monte Verde;Vila Monte Verde, s/n - Santa Rosa;;;
1540;PI;5721;64058990;Santa Teresa;Loteamento Juruá, s/n - Vle Q Tem;;;
1541;PI;5721;64097990;Usina Santana;Rua Edmilson Sidnei de Carvalho, s/n - Santana;;;
1542;PR;5746;83505990;Vila Prado;Rua Professor Alberto Piekas, 100;;;
1543;PR;5746;83514990;Tranqueira;Rua Antônio Stochero, 46;;;
1544;PR;5774;83370990;Ponta da Pita;Rua da Prainha, 406;;;
1545;PR;5774;83370991;Portinho;Rua Escoteiro Milton Oribe, s/n;;;
1547;PR;5774;83370993;Jardim Barigui;Rua Zung Suischen, s/n;;;
1575;PR;6135;83280990;Caieiras;Rua Geral, s/n;;;
1577;PR;6150;86200991;John Kennedy;Avenida Brasil, s/n;;;
1578;PR;6205;86400990;Marques dos Reis;Rua Willy Davis, s/n;;;
1580;PR;6297;85960990;Conjunto São Lucas;Rua Tocantins, 25;;;
1581;PR;6308;87070990;Jardim São Domingos;Rua Aquino Cantagali, s/n;;;
1582;PR;6321;83260990;Solymar;Avenida Paranaguá, s/n;;;
1584;PR;6427;85509990;São João;Rua Frederico Klin, 25;;;
1585;PR;6460;83310990;Guaritubinha;Rua Herert Trap, 254;;;
1593;PR;6501;83420990;Campininha;Avenida Dom Pedro II, 6008;;;
1594;PR;6501;83420991;Palmitalzinho;Rua Nossa Senhora da Luz, s/n;;;
1595;PR;6504;85460990;Vila Pindorama;Rua Indaiá, s/n;;;
1596;PR;6656;83021990;Cotia;Vereador Domingos Benvenutto Moletta, s/n;;;
1597;PR;6656;83024990;Colônia Marcelino;Vereador Domingos Benvenutto Moletta, s/n;;;
1598;PR;6656;83015990;São Francisco;Rua Henrique Bortolan, 375;;;
1599;PR;6656;83060990;Jardim São Paulo;Rua João Fraga Neto, 1662;;;
1600;PR;6656;83022990;Cachoeira;Rua Vila Nova s/n;;;
1601;PR;6656;83024991;Agaraú;Rua Arcídio Claudino Barbosa, s/n;;;
1602;PR;6656;83090993;Patronato Santo Antônio;Estrada Principal do Patronato, s/n;;;
1604;RJ;6848;28970991;Soapras-Sociedade Amigos de Praia Seca;Estrada da Praia Seca, km 11-Praia Seca;;;
1605;RJ;6875;28680990;Associação de Moradores de Castalia;Rua Virtulino José Moraes, s/n;;;
1607;RJ;6883;28525990;Prefeitura de Cantagalo;AGC Cantagalo - 5 Distrito CTG;;;
1609;RJ;6896;28740990;Associação dos Moradores de Vila Esperança;Estrada São Domingos, s/n;;;
1613;RJ;6912;25075990;Associação de Moradores Brasil Novo;Rua D, Lote 2, Quadra 2 - 25 de Agosto;;;
1614;RJ;6914;26650990;Associação de Moradores da Graminha;Estrada de Sacra Família, 10316;;;
1615;RJ;6914;26650991;Associação dos Moradores de Palmeiras da Serra;Rua Manuel de Lucas, s/n - Palmeiras da Serra;;;
1618;RJ;6951;27580990;Associação de Moradores da África I e II;Rua da África I, s/n;;;
1619;RJ;6951;27580991;Associação de Moradores do Alto Penedo;Praça Toivos Armas Sipilla, s/n;;;
1622;RJ;6989;24110991;Associação dos Moradores Amigos Marui Grande;Rua da Quadra, s/n -Barreto;;;
1624;RJ;6993;28605990;Associação dos Moradores do Bairro Nova Suíça;Rua Romana Vilas Boas Schuenck, s/nº;;;
1625;RJ;6993;28630990;Associação Pequenos Produtores Rurais e Moradores de Conquista;Avenida Antônio Mário de Azevedo, 18800;;;
1626;RJ;7000;25850990;Associação dos Moradores Sardoal;Estrada Norberto Leal, 3504;;;
1627;RJ;7007;26950991;Associação dos Moradores do Bairro Maravilha;Estrada da Maravilha, 1516;;;
1628;RJ;7007;26950990;Associação de Moradores e Amigos de Palmares;Alameda Central, 1695;;;
1629;RJ;7012;25750990;Associação dos Moradores de Santa Edwirges;Rua A, Travessa 20, s/n;;;
1630;RJ;7012;25715990;Associação dos Moradores Sertão Carangola;Estrada Carangola, s/n;;;
1632;RJ;7012;25680990;Associação dos Moradores do Morro do Alemão;Rua Doutor Hans Bristrischan, s/n;;;
1633;RJ;7012;25650990;Associação dos Moradores do Bairro Duques;Estrada Rio Petrópolis, km-84;;;
1634;RJ;7012;25615990;Associação dos Moradores de Santa Isabel;Estrada José Almeida Amado, s/n;;;
1635;RJ;7012;25680991;Associação dos Moradores Barão do Rio Branco;Avenida Barão do Rio Branco, 555;;;
1637;RJ;7035;27530990;Associação de Moradores da Serrinha do Alambari;Estrada Top Club, s/n;;;
1640;RJ;7040;27460990;Associação dos Moradores da Fazenda da Grama;Estrada da Vendinha, s/n - Fazenda da Grama;;;
1641;RJ;7041;27660990;Associação de Moradores de Formoso;Rua Bolivar, 537;;;
1643;RJ;7043;20750991;Associação Moradores Morro do Urubu;Rua Aderbal Carvalho, 224;;;
1644;RJ;7043;20750990;Associação Mulheres Amigos Morro do Urubu;Rua Mucuri, 154;;;
1645;RJ;7043;21650990;Associação de Moradores Nova Esperança;Rua Javata, 2373;;;
1646;RJ;7043;21650991;Associação de Moradores Camboatá;Estrada Camboatá, 4040;;;
1647;RJ;7043;21655990;Associação Moradores Caminho do Job;Rua Britania, 2-A;;;
1648;RJ;7043;21520990;Associação de Moradores Vila Nova Pavuna;Rua Inhumaí, s/n;;;
1649;RJ;7043;21530990;Associação dos Moradores Amarelinho;Avenida Brasil, 18476;;;
1650;RJ;7043;21335990;Associação dos Moradores Parques Unidos;Travessa Padre Lima, 12;;;
1652;RJ;7043;20961990;Associação de Moradores Dois de Maio;Rua Dois de Maio, 246;;;
1653;RJ;7043;20530990;Associação Moradores Morro da Cruz;Rua Tenente Marques Souza, 259;;;
1654;RJ;7043;22753990;Associação de Moradores e Amigos de Vila da paz;Estrada do Itanhangá, 449;;;
1655;RJ;7043;22780990;Associação de Moradores Asa Branca;Avenida Salvador Allende, 4716;;;
1656;RJ;7043;21755990;Associação Moradores Carumbe;Rua Flor do Brejo, 18;;;
1657;RJ;7043;21765990;Associação dos Moradores Vila do Almirante;Rua 16 de Maio, 11;;;
1658;RJ;7043;21775990;Associação Moradores Parque Real;Rua Castro Alves, 77;;;
1659;RJ;7043;21775991;Associação Moradores Parque Liberal;Travessa Penha, s/n;;;
1660;RJ;7043;23075990;Associação Moradores Novo Tingui;Rua Doutor Almir Paulo de Lima;;;
1661;RJ;7043;23040990;Associação Moradores Bosque dos Caboclos;Estrada dos Caboclos, 400;;;
1662;RJ;7043;23042991;Associação Moradores Agulhas Negras;Estrada das Agulhas Negras, s/n;;;
1664;RJ;7043;21750991;Associação Moradores 14 de Julho;Rua Carinhanha, 479;;;
1665;RJ;7043;23550990;Associação Moradores Novo Camarões;Rua Leopoldina, 7;;;
1667;RJ;7057;28770991;Associação dos Moradores de Terras Frias;Rua São Pedro, s/n;;;
1669;RJ;7085;28990990;Associação dos Moradores e Amigos do Guarani;Estrada do Jacarepiá, S/N - Guarani;;;
1672;RJ;7110;27600990;Associação dos Moradores e Amigos Bairro Passagem;Estrada Comercial - Fazenda São José, 5512;;;
1674;RJ;7121;27288990;Associação dos Moradores Unidos do Bairro Santa Cruz;Avenida Ex-Combatente, 401;;;
1675;RJ;7121;27278990;Associação Moradores Bairro Pau D' Alho;Avenida Nestorio, 1288  Vale Verde;;;
1676;RN;7167;59575990;Associação Comunitária dos Moradores e Veranistas da Praia de Santa Rita;Avenida Central, s/n - Santa Rita - Escola Municipal Ver. Ricardo Afonso Lima;;;
1677;RN;7221;59010990;Colônia de Pescadores de Maruim;Rua da Floresta, 47 - Canto do Mangue - Ribeira;;;
1679;RN;7222;59164990;Escola Estadual Celita Freire Barbosa;Rua do Comércio, s/n - Pirangi do Sul;;;
1680;RN;7222;59164991;Escola Municipal Alberto de Carvalho Araújo;Rua Carmem Miranda, s/n - Pirangi do Sul;;;
1683;RS;7396;97545990;José Abreu;Rua Verônica Martins, 120;;;
1685;RS;7439;96413990;Cicade (Santa Teresa);Rua Anselmo Garrastazu, 98;;;
1686;RS;7439;96422990;Aeroporto;Rua Roberto Collares, 38;;;
1687;RS;7439;96410990;São Domingos;Rua 358, 470;;;
1688;RS;7449;96790990;Loteamento Municipal;Rua Estremosa, 305;;;
1689;RS;7494;98560990;Pedro Garcia;Prefeitura Municipal;;;
1690;RS;7499;96570990;Coxilha de São José;Av Principal, s/n;;;
1693;RS;7507;96180990;BR-116 - São Carlos;Centro Comunitário;;;
1694;RS;7507;96180991;São Pedro;Engenho I, 92;;;
1695;RS;7507;96180994;Ouro Verde;Rua T, S/N;;;
1696;RS;7531;96600990;Vila Nova;Rua João Goulart, 1187;;;
1697;RS;7531;96600991;Vila Guido Otto;Rua Guido Otto, 451;;;
1698;RS;7543;96160991;Cerro do Estado;João Batista Gomes, 2018;;;
1699;RS;7543;96160990;Embrapa;Campus da Universidade Federal de Pelotas;;;
1700;RS;7552;95515990;Braganeto;Rua Lourenço Correa Gomes, S/N;;;
1701;RS;7566;95040990;Matioda;Rua Luiz Covolan, s/n;;;
1702;RS;7566;95070990;São Luis da 6ª Légua;Capela São Luiz, 8400;;;
1703;RS;7566;95090990;Vila Lobos;Rua F, 370;;;
1704;RS;7566;95115990;Loreto;Loreto-2 Légua;;;
1705;RS;7585;96745990;Presidio Estadual do Jacui;Área Residencial do Presidio;;;
1706;RS;7587;98760990;Comunidade Nova Conquista;Zona Rural;;;
1707;RS;7650;93950990;Travessão;Rua Pedro Hansen, 673;;;
1708;RS;7656;96450990;Vila Arrué;Rua Gervasio dos Santos Jardim, 1261;;;
1709;RS;7675;99700990;Bairro Parque Redenção;Rua Romilda Carraro, 332;;;
1710;RS;7675;99700991;Loteamento Copas Verdes;Rua Lázaro Dante Rubo, 256;;;
1711;RS;7687;99400990;Vila Arroio;Agência da ECT;;;
1712;RS;7687;99400991;Vila Parizoto;Posto Telefônico;;;
1713;RS;7700;95880990;Loteamento Popular Três;Rua Corticeira, 73;;;
1716;RS;7710;95180992;Linha Rio Burati;Linha Rio Burati - 3º Distrito;;;
1718;RS;7719;95270990;São Pedro;Rua Raimundo Mattana, s/n;;;
1719;RS;7730;98400990;Vila Branca;Rua Vinte e Oito de Fevereiro, 325;;;
1720;RS;7733;95720990;Bela Vista;Rua São Francisco, 24;;;
1721;RS;7733;95720992;São Roque;Linha São Roque Figueira de Melo;;;
1722;RS;7748;94100990;Refúgio da Coxilha;Rua Roberto Alves dos Santos, 120;;;
1723;RS;7748;94190992;Verdes Campos;Condomínio Verdes Campos;;;
1724;RS;7748;94170994;Santo Antônio;Rua Vânio Abílio dos Santos, 3650;;;
1726;RS;7748;94195998;Vila Imperial;Rua dos Franciscanos, s/n;;;
1727;RS;7748;94140990;Residencial Santa Cecília;Rua Artur D'Avila, 83;;;
1728;RS;7748;94198990;Passo da Taquara;RS-030, nº 15195;;;
1729;RS;7753;97950990;Sete de Setembro;Prefeitura Municipal;;;
1730;RS;7755;95785990;Estrada São Benedito;Estrada São Benedito, s/n;;;
1731;RS;7755;95785991;Estrada Nova Santa Cruz;Estrada Nova Santa Cruz, s/n;;;
1736;RS;7821;95300990;Loteamento Pagé;BR-285, km 197;;;
1737;RS;7850;99150990;Alberto Borella;Rua Frei Gentil, 41;;;
1738;RS;7850;99150992;Antônio Oltramari;Rua Honório P. Borges, 282;;;
1740;RS;7850;99150994;São José Operário II;Rua Brasil, 658;;;
1741;RS;7850;99150995;Santa Lúcia;Rua Quinze de Novembro, 1344;;;
1742;RS;7850;99150996;Jardim América;Rua Constante Borgheti, 962;;;
1743;RS;7850;99150993;Santa Izabel;Rua Luis Marosin, 126;;;
1745;RS;7850;99150991;Primavera;Rua Bela Vista, 82;;;
1746;RS;7880;95780990;Faxinal;Rua Buarque de Macedo, s/n;;;
1747;RS;7880;95780991;Santos Reis;Rua Santos Reis, s/n;;;
1748;RS;7880;95780992;Alfama;Estrada da Alfama, s/n;;;
1749;RS;7880;95780993;Campo do Meio;Estrada Campo do Meio;;;
1750;RS;7896;99600990;Brasil;Rua Padre Manoel Gomes Gonzales, 1027;;;
1751;RS;7907;95182990;Nova Milano;Rua Monsenhor Albino Agasi, 1000;;;
1752;RS;7935;98300990;Promorar II;Av Independência, 1578;;;
1753;RS;7938;98280990;Vila Alves Klasner;Rua Henrique Baal, 15;;;
1755;RS;7977;96470990;Vila Umbu;Associação Comunitária;;;
1756;RS;7983;96490990;Vila Cancelão;Rua Vinte de Setembro, 220;;;
1759;RS;7994;90830990;Vila Alto Erechim;Rua Erechim, 1280;;;
1760;RS;7994;90840990;Vila Mato Grosso;Rua Octávio de Souza, 1818;;;
1761;RS;7994;90820990;Vila Ecológica;Rua Pinheiro, 41;;;
1762;RS;7994;90610990;Vila São Pedro;Avenida Ipiranga, 5229;;;
1768;RS;8079;96820990;Linha Pinheiral;RS-287, km 135, s/n;;;
1769;RS;8087;97017990;Vila Ipiranga;Rua Principal, 62;;;
1770;RS;8087;97017991;Vila Marques;Rua Emiliano Mortari, 5 - Sítio Paines;;;
1771;RS;8087;97017993;Vila Abrantes;Rua José Tavares, 261;;;
1772;RS;8087;97017994;Vila Videira;Rua Antônio Kohls, 35;;;
1773;RS;8087;97017995;Pau-a-Pique;Estrada Velha do Arenal, 53;;;
1776;RS;8108;95500993;Costa do Miraguaia;Rua dos Nazarios, 1048;;;
1777;RS;8108;95500994;Vila Palmeira;RS-10, km 50, nº 4355;;;
1778;RS;8108;95500991;Portão I;RS-30, km 65, nº 24;;;
1779;RS;8108;95500992;Ilha da Lagoa dos Barros;RS-30, km 75, nº 14079;;;
1782;RS;8127;96700992;Passo da Cruz;Rua Mário Sica, 116;;;
1783;RS;8127;96700990;Porto do Conde;Rua Recreativa, s/n;;;
1785;RS;8171;95760991;São Martins;RS-122, s/n;;;
1786;RS;8171;95760990;Conceição;Rua Nelson Holf, s/n;;;
1787;RS;8171;95760996;Areião;Estrada da Tafona, s/n;;;
1788;RS;8171;95760994;Lajeadinho;RS-122, km 10, s/n;;;
1789;RS;8171;95760992;Vigia;Rua da Vigia, s/n;;;
1790;RS;8182;99560990;Vila Vicentina;Rua Alcides B. Martins, s/n;;;
1791;RS;8224;99490990;Eliza;Prefeitura Municipal;;;
1793;RS;8250;95580990;Morro Azul;Rua Morro Azul,S/na Gomes, S/N;;;
1795;RS;8265;98170990;COHAB Ana Terra;Rua Clodomiro Alves Machado, s/n;;;
1796;RS;8265;98170991;Quadro do Frigorifico;Avenida Padre Roque Gonzales, s/n - Bairro Quadro do Frigorífico;;;
1798;RS;8265;98170993;Jari;Barão do Triunfo, s/n;;;
1804;RS;8303;97385990;Vila Nova Sul;Av Sincero Lemes, s/n;;;
1806;SC;8376;88160991;Tijuquinhas;Rodovia BR-101, km 185 - Tijuquinhas;;;
1815;SC;8518;89266990;Santo Antonio;Rua Domingos Anacleto Garcia, s/n;;;
1819;SC;8725;88170991;Jardim Anápolis;Rua Treze de Maio, 1199;;;
1820;SC;8735;89120998;Associação dos Moradores do Bairro Dona Clara;Rodovia SC-477, s/n - Dona Clara;;;
1825;SP;8858;13890990;Prefeitura Municipal;Rua Capitão João Urias, 347 - São Roque da Fartura;;;
1834;SP;9082;06723990;Bairro Cachoeira;Estrada da Cachoeira, 136 - Cachoeira;;;
1836;SP;9113;06845991;Associação dos Moradores do Caputera;Estrada Municipal, 733 - Caputera -Embu/SP;;;
1837;SP;9113;06844990;CPC Ressaca;Estrada da Ressaca, 356 - Colonial - Embu/SP;;;
1838;SP;9114;06900990;Cipó;Rua Benedito Jandira Soares, 64;;;
1840;SP;9114;06900992;Bairro Lagoa Grande;Largo do Amancio, 800 - Lagoa Grande;;;
1842;SP;9114;06900994;Vale Tranquilo;Rua Belmiro Silva, 184 - Vale Tranquilo;;;
1850;SP;9301;06950990;Bairro Laranjeiras;Estrada das Laranjeiras, s/n, km 18 (Arm. Xavier) - Laranjeiras;;;
1851;SP;9301;06950991;Bairro Palmeirinhas;Praça Daniel Vaz Pereira, 36 - Palmeirinhas;;;
1852;SP;9301;06950992;Condomínio R. N. Fleming;Estrada Milton Fleming, Nº 3000  - Bairro Senhorinhas;;;
1856;SP;9301;06950996;Palmeiras;Rua Inácio Vieira Pinto, 25;;;
1857;SP;9301;06950997;Bairro Juquiazinho;Estrada  Pedra Lisa, 351;;;
1860;SP;9338;07600990;Condomínio Jardim Iporã;Rua Hum, 02 - Jardim Iporã;;;
1871;SP;9479;18580990;Posto de Saúde;Rua Benedito Bento Rocha, s/n - Estação;;;
1872;SP;9485;12413990;Associação de Moradores do Goiabal e Lago Azul;Avenida dos Cedros, nº 754 - Goiabal;;;
1879;SP;9660;12214990;Sociedade Amigos do Bairro Águas de Canindu I;Rua Monte Sião, 260 - Águas de Canindu I;;;
1881;SP;9660;12214992;Sociedade Amigos e Moradores do Bairro Chácara Taquari;Estrada Municipal, nº 700 - Chácara Taquari;;;
1883;SP;9661;06890990;Bairro Despezio;Rua Antônio Despézio, 580 - Despézio;;;
1884;SP;9661;06890991;Bairro Fazenda Vitória;Estrada Embratel, 04;;;
1886;SP;9661;06890993;Bairro Paiol do Meio;Rua Santa Cruz, 59;;;
1888;SP;9669;13520990;Associação de Moradores do Bairro Theodoro de Souza Barros;Rua Engracia Gimenes, 87 - Theodoro de Souza Barros;;;
1892;ES;1970;29187990;Bairro Direção;Rua Moreira César, s/n;;;
1896;RS;7774;95625990;Balneário Presidente;Avenida Paraguassu, 798;;;
1897;RS;7774;95625991;Balneário Santa Teresinha;Avenida Paraguassu, 172;;;
1898;RS;7774;95625993;Balneário Mariluz;Avenida Paraguassu, 2755;;;
1899;RS;7774;95625992;Balneário Albatroz;Avenida Paraguassu, 832;;;
1900;PR;6190;83560990;Itaperuçu;Rua Alcides Gomes da Silva, 616;;;
1904;DF;1778;72127990;Cana do Reino;Rodovia DF-097 (Acesso ao Posto da Polícia Rodoviária);;;
1905;DF;1778;72227990;Chácaras do Setor P Norte;QNP 05, Conjunto X;;;
1912;DF;1778;73007993;Fercal Engenho Velho;Rodovia DF-150 km 12 (Contagem);;;
1914;DF;1778;73307990;Jardim Morumbi;Rodovia DF-205 km 1 após o posto da Polícia Rodoviária;;;
1915;DF;1778;73307991;Taquara;Rodovia DF-410 km 08 (Acesso pela BR-020 a 10 km de Planaltina);;;
1916;DF;1778;73307992;Pipiripau;Rodovia DF-205 km 03 (Acesso P/Rod.DF-345 BSB S João D'Aliança);;;
1921;DF;1778;71617990;Barreiro;Rodovia DF- 140 km 11;;;
